Wavelength	Guineapig2022_00000.asd.sco	Guineapig2022_00001.asd.sco	Guineapig2022_00002.asd.sco	Guineapig2022_00003.asd.sco	Guineapig2022_00004.asd.sco	Guineapig2022_00005.asd.sco	Guineapig2022_00006.asd.sco	Guineapig2022_00007.asd.sco	Guineapig2022_00008.asd.sco	Guineapig2022_00009.asd.sco	Guineapig2022_00010.asd.sco	Guineapig2022_00011.asd.sco	Guineapig2022_00012.asd.sco	Guineapig2022_00013.asd.sco	Guineapig2022_00014.asd.sco	Guineapig2022_00015.asd.sco	Guineapig2022_00016.asd.sco	Guineapig2022_00017.asd.sco	Guineapig2022_00018.asd.sco
1399	0.138350531458855	0.278900116682053	0.444938898086548	0.515375077724457	0.53622305393219	0.493291705846787	0.260616511106491	0.217922285199165	0.151114746928215	8.33579674363136E-02	0.165101781487465	0.481334179639816	0.459284484386444	0.540000379085541	0.266392558813095	7.30083137750626E-02	0.278689116239548	0.217839419841766	 0.966399252414703 
1400	0.138045385479927	0.276044219732285	0.443919360637665	0.513624250888824	0.535775601863861	0.492340266704559	0.261109679937363	0.218425035476685	0.151496440172195	8.34064930677414E-02	0.164988130331039	0.480606615543365	0.459885746240616	0.538334608078003	0.266346156597137	0.074106827378273	0.27829509973526	0.2199327647686	 0.96642005443573 
1401	0.137744963169098	0.273260921239853	0.442697137594223	0.511647462844849	0.535155177116394	0.491375595331192	0.261588245630264	0.218845412135124	0.151908993721008	8.33577662706375E-02	0.164758175611496	0.479816526174545	0.460478991270065	0.536558389663696	0.266216188669205	7.52125680446625E-02	0.277942597866058	0.222010508179665	 0.966422855854034 
1402	0.137348175048828	0.270489394664764	0.44143682718277	0.509780526161194	0.534514009952545	0.490372270345688	0.262079954147339	0.219175085425377	0.152277126908302	8.32460448145866E-02	0.164456725120544	0.47892501950264	0.460743874311447	0.534784555435181	0.265987664461136	7.62544274330139E-02	0.277561217546463	0.22400438785553	 0.966539442539215 
1403	0.136914893984795	0.267838090658188	0.440185099840164	0.50784969329834	0.534055352210999	0.489300847053528	0.262533932924271	0.219582423567772	0.152723342180252	8.31839367747307E-02	0.164279520511627	0.477974623441696	0.460817933082581	0.533065974712372	0.265826404094696	7.73568227887154E-02	0.277219951152802	0.225897833704948	 0.966517329216003 
1404	0.13658507168293	0.265342354774475	0.438863188028336	0.505688607692719	0.533421576023102	0.488171517848969	0.262892216444016	0.21998542547226	0.153228610754013	8.31111967563629E-02	0.164187207818031	0.476978749036789	0.460566908121109	0.531290650367737	0.265609979629517	7.84912705421448E-02	0.27691662311554	0.227611511945724	 0.96638697385788 
1405	0.136263370513916	0.262958019971848	0.437498182058334	0.503543317317963	0.532629728317261	0.487010806798935	0.263302981853485	0.220386892557144	0.153540760278702	8.30449387431145E-02	0.164072260260582	0.475937306880951	0.459775358438492	0.529511272907257	0.265204161405563	7.95157253742218E-02	0.276637971401215	0.22921022772789	 0.966378748416901 
1406	0.135874673724175	0.260660111904144	0.436053991317749	0.50132429599762	0.531928598880768	0.485767036676407	0.263748168945313	0.220829173922539	0.153834715485573	8.31390842795372E-02	0.163911998271942	0.474823266267776	0.4587582051754	0.527805209159851	0.264798104763031	8.05544704198837E-02	0.276453137397766	0.230758875608444	 0.966371893882751 
1407	0.135503455996513	0.258453488349915	0.434495121240616	0.498941868543625	0.531173706054688	0.48447847366333	0.264118045568466	0.221226498484612	0.154254764318466	8.31182897090912E-02	0.163678556680679	0.47369110584259	0.457322806119919	0.526111543178558	0.264248162508011	8.16203206777573E-02	0.276253819465637	0.232160940766335	 0.966123104095459 
1408	0.135142490267754	0.256376504898071	0.43286269903183	0.496503800153732	0.530336678028107	0.483173429965973	0.264569401741028	0.221571579575539	0.154615327715874	8.29107761383057E-02	0.163383424282074	0.472528278827667	0.45570495724678	0.524374663829803	0.26360347867012	8.25546905398369E-02	0.276057511568069	0.233519241213799	 0.965994417667389 
1409	0.134669438004494	0.25436607003212	0.431187391281128	0.494063645601273	0.529558122158051	0.481805682182312	0.265057444572449	0.221974283456802	0.154979333281517	0.082801453769207	0.163111582398415	0.471288353204727	0.454206943511963	0.522677958011627	0.263060092926025	8.34327563643456E-02	0.276020288467407	0.234816327691078	 0.966103434562683 
1410	0.134296044707298	0.252373039722443	0.429397821426392	0.491581112146378	0.528728365898132	0.480427443981171	0.265465527772903	0.222452580928802	0.15543058514595	0.082778662443161	0.162923723459244	0.470091611146927	0.453040093183517	0.520957291126251	0.262519925832748	8.43403711915016E-02	0.276073783636093	0.236012578010559	 0.966123878955841 
1411	0.134060934185982	0.250548213720322	0.427567571401596	0.489105612039566	0.527739763259888	0.479061901569366	0.265898942947388	0.222884312272072	0.155840888619423	8.27869772911072E-02	0.162760779261589	0.469000250101089	0.45255908370018	0.519172012805939	0.262082278728485	8.52169990539551E-02	0.27618744969368	0.237223386764526	 0.966183006763458 
1412	0.13369257748127	0.248876973986626	0.42586550116539	0.486701995134354	0.526787281036377	0.477646172046661	0.26629701256752	0.22327421605587	0.156155318021774	8.27123746275902E-02	0.162569373846054	0.467855125665665	0.453039616346359	0.517583131790161	0.261856615543365	8.59259068965912E-02	0.27644094824791	0.238354116678238	 0.966298401355743 
1413	0.133311077952385	0.247184321284294	0.424180567264557	0.484201401472092	0.525949597358704	0.476243257522583	0.266647905111313	0.223597124218941	0.156477898359299	0.082588717341423	0.162366539239883	0.466676086187363	0.454581707715988	0.516100227832794	0.261800169944763	8.66268128156662E-02	0.276710003614426	0.239427834749222	 0.966257750988007 
1414	0.132955178618431	0.245570182800293	0.422422260046005	0.481640994548798	0.525083482265472	0.474973529577255	0.267102897167206	0.223896354436874	0.156894505023956	8.25554952025414E-02	0.162158295512199	0.46564131975174	0.457297593355179	0.514571964740753	0.26197612285614	8.74404609203339E-02	0.276981979608536	0.24052269756794	 0.96621161699295 
1415	0.132540881633759	0.244087353348732	0.420632302761078	0.479152351617813	0.524208605289459	0.473657548427582	0.267591744661331	0.22428223490715	0.15725065767765	8.24676677584648E-02	0.16194012761116	0.464583873748779	0.461391270160675	0.513056039810181	0.262372136116028	0.088116779923439	0.277352422475815	0.241533994674683	 0.966321468353271 
1416	0.132239922881126	0.242687210440636	0.418822109699249	0.476725250482559	0.523452699184418	0.472276896238327	0.268068373203278	0.224726676940918	0.157641664147377	8.23652818799019E-02	0.161746293306351	0.46341997385025	0.466528475284576	0.511583685874939	0.262946903705597	8.86734202504158E-02	0.277696490287781	0.242500722408295	 0.966452538967133 
1417	0.131977781653404	0.241360694169998	0.41702800989151	0.474338084459305	0.522657632827759	0.470970034599304	0.268555134534836	0.225170657038689	0.15817479789257	0.082377128303051	0.161609292030334	0.462344884872437	0.472719550132751	0.510140538215637	0.263752341270447	8.92179384827614E-02	0.278074860572815	0.243514150381088	 0.966441214084625 
1418	0.131680935621262	0.2400943338871	0.41533499956131	0.47203454375267	0.521793246269226	0.46966940164566	0.268977224826813	0.225635573267937	0.158631563186646	8.23304131627083E-02	0.161442011594772	0.461403846740723	0.479613304138184	0.508815228939056	0.264684200286865	8.97282212972641E-02	0.278578996658325	0.244581028819084	 0.966452479362488 
1419	0.131498292088509	0.238908991217613	0.413627117872238	0.469747751951218	0.520941197872162	0.468303740024567	0.26940181851387	0.226060703396797	0.159077525138855	8.22067782282829E-02	0.161190390586853	0.460387676954269	0.486682415008545	0.507597744464874	0.26562175154686	9.02006924152374E-02	0.27900242805481	0.245627984404564	 0.966479003429413 
1420	0.131247207522392	0.237695023417473	0.411806911230087	0.467424124479294	0.520089209079742	0.466998010873795	0.269925564527512	0.226403087377548	0.159531027078629	8.22285413742065E-02	0.161009550094604	0.459336072206497	0.493922472000122	0.506294965744019	0.266554623842239	9.06562581658363E-02	0.279410183429718	0.246608108282089	 0.96649295091629 
1421	0.130841568112373	0.236516088247299	0.410043329000473	0.465189158916473	0.519227862358093	0.465777277946472	0.270442664623261	0.226866155862808	0.159924149513245	8.22785049676895E-02	0.160915017127991	0.458412796258926	0.500966846942902	0.50501960515976	0.267475694417953	9.11108180880547E-02	0.279870361089706	0.247551009058952	 0.966493368148804 
1422	0.13052174448967	0.235522076487541	0.408354461193085	0.463044106960297	0.518381357192993	0.464474886655808	0.27092632651329	0.227459251880646	0.160381928086281	8.22029262781143E-02	0.160741701722145	0.457418441772461	0.507644414901733	0.503845810890198	0.268364042043686	0.091575063765049	0.280269235372543	0.248474314808846	 0.966475427150726 
1423	0.130265191197395	0.234486922621727	0.406629979610443	0.460906475782394	0.51755678653717	0.46318519115448	0.271397262811661	0.22793473303318	0.160834327340126	8.21411088109016E-02	0.160548716783524	0.456389099359512	0.513618409633636	0.502617120742798	0.269107073545456	9.20349806547165E-02	0.28057399392128	0.249446108937263	 0.966502010822296 
1424	0.129975944757462	0.233425468206406	0.40494030714035	0.458783000707626	0.516751229763031	0.461926966905594	0.271809756755829	0.228373527526855	0.161275163292885	0.082050621509552	0.160380974411964	0.455400884151459	0.519252061843872	0.501361131668091	0.26985576748848	9.24743786454201E-02	0.280815690755844	0.250479876995087	 0.966521561145782 
1425	0.129747062921524	0.232474952936172	0.403359889984131	0.456760048866272	0.516013562679291	0.460738271474838	0.272296696901321	0.228866875171661	0.161730602383614	8.19897651672363E-02	0.160206511616707	0.454455852508545	0.524005174636841	0.500275194644928	0.270376414060593	9.29401516914368E-02	0.281086087226868	0.251472055912018	 0.966557085514069 
1426	0.129640996456146	0.231560871005058	0.401771038770676	0.454745650291443	0.515369772911072	0.459500312805176	0.272792547941208	0.229302614927292	0.162226974964142	8.19054841995239E-02	0.159952580928802	0.453452289104462	0.527862846851349	0.499223649501801	0.270653814077377	9.34698581695557E-02	0.281265258789063	0.252464294433594	 0.96666544675827 
1427	0.129459455609322	0.230744540691376	0.400222778320313	0.452870100736618	0.514626502990723	0.458369851112366	0.273341417312622	0.229777008295059	0.162692293524742	8.18973034620285E-02	0.159761413931847	0.452402263879776	0.531366527080536	0.498180896043777	0.270952641963959	9.38634872436523E-02	0.281456917524338	0.253475248813629	 0.966725528240204 
1428	0.129256173968315	0.230085983872414	0.39880433678627	0.45118048787117	0.513869762420654	0.457376062870026	0.274011611938477	0.230348780751228	0.163116335868835	8.19639712572098E-02	0.159614235162735	0.451406955718994	0.534177601337433	0.497298300266266	0.271162539720535	9.41722765564919E-02	0.281758248806	0.254466861486435	 0.966729521751404 
1429	0.129023805260658	0.229366928339005	0.397416174411774	0.449482351541519	0.513193607330322	0.456392645835876	0.274600297212601	0.230914548039436	0.163592010736465	8.19586738944054E-02	0.159466937184334	0.450352251529694	0.536737501621246	0.496405780315399	0.271307766437531	0.094557024538517	0.281902134418488	0.255458921194077	 0.966799259185791 
1430	0.128744721412659	0.228672713041306	0.396010637283325	0.447831630706787	0.512477874755859	0.455432534217834	0.275171250104904	0.231503695249557	0.164077773690224	8.19449797272682E-02	0.159320473670959	0.449227809906006	0.538846552371979	0.495473086833954	0.271416515111923	9.49058830738068E-02	0.281897366046906	0.256481230258942	 0.966890633106232 
1431	0.128619626164436	0.227986469864845	0.394670605659485	0.446213930845261	0.511758029460907	0.454523146152496	0.275706171989441	0.23198726773262	0.164596170186996	8.19521769881248E-02	0.159183651208878	0.448101550340652	0.540674448013306	0.494576245546341	0.271372646093369	9.53129604458809E-02	0.281982421875	0.257500141859055	 0.966987371444702 
1432	0.128492683172226	0.227295830845833	0.393495380878448	0.444759011268616	0.511258542537689	0.453674107789993	0.276263564825058	0.232414335012436	0.165085807442665	8.19083526730537E-02	0.159047469496727	0.446886420249939	0.542360544204712	0.493873417377472	0.271265476942062	9.56955030560493E-02	0.28215754032135	0.258468002080917	 0.967108964920044 
1433	0.128279834985733	0.22676582634449	0.392387628555298	0.443333476781845	0.510770857334137	0.452772527933121	0.27677395939827	0.232942953705788	0.165589928627014	0.081873431801796	0.158945441246033	0.445563167333603	0.543815791606903	0.493183881044388	0.271235972642899	9.60433259606361E-02	0.282305538654327	0.259437292814255	 0.967159509658813 
1434	0.128126889467239	0.2263552993536	0.391375362873077	0.442008137702942	0.510136306285858	0.451947689056396	0.277304738759995	0.233533203601837	0.166155204176903	8.18819850683212E-02	0.15880660712719	0.44411700963974	0.545117437839508	0.492452085018158	0.271207869052887	9.64907333254814E-02	0.282476961612701	0.260483175516129	 0.967061698436737 
1435	0.128014355897903	0.225856781005859	0.390274792909622	0.440827965736389	0.509515702724457	0.45124962925911	0.277935743331909	0.234047248959541	0.166681036353111	8.18702876567841E-02	0.158672690391541	0.442562609910965	0.546271085739136	0.491772502660751	0.271077990531921	9.68436673283577E-02	0.282585471868515	0.261544018983841	 0.966970860958099 
1436	0.127893060445786	0.225374236702919	0.389160543680191	0.439666420221329	0.50897079706192	0.450551480054855	0.278596460819244	0.234578236937523	0.167203783988953	8.18741098046303E-02	0.158601358532906	0.440998941659927	0.547181487083435	0.491143196821213	0.270920187234879	9.71601009368896E-02	0.28257355093956	0.262601286172867	 0.967021048069 
1437	0.12776093184948	0.224913120269775	0.388254970312119	0.438566297292709	0.508423447608948	0.449891060590744	0.279235064983368	0.235142350196838	0.167825922369957	8.19208323955536E-02	0.15852977335453	0.439462006092072	0.548040926456451	0.490511566400528	0.270765900611877	9.75985452532768E-02	0.282550454139709	0.263652682304382	 0.966992199420929 
1438	0.127605453133583	0.224490255117416	0.387389570474625	0.437615841627121	0.507910132408142	0.449272990226746	0.279875516891479	0.235691964626312	0.168430909514427	8.19313153624535E-02	0.158408716320992	0.437951773405075	0.548866033554077	0.489960908889771	0.270602375268936	9.79600921273232E-02	0.282638221979141	0.264661461114883	 0.966908097267151 
1439	0.12748309969902	0.22419498860836	0.386586636304855	0.436744540929794	0.507479965686798	0.448596566915512	0.280481547117233	0.236279681324959	0.168926030397415	8.19658115506172E-02	0.158212155103683	0.436527609825134	0.549530208110809	0.489426761865616	0.270416259765625	9.81871336698532E-02	0.282712996006012	0.265671253204346	 0.96698659658432 
1440	0.127367198467255	0.223898857831955	0.385918498039246	0.435941815376282	0.507087051868439	0.4480319917202	0.281086921691895	0.236934095621109	0.169423013925552	8.20590704679489E-02	0.158053398132324	0.435298085212708	0.5501988530159	0.488896757364273	0.27023720741272	0.098521776497364	0.282751739025116	0.266692370176315	 0.967015504837036 
1441	0.127214446663857	0.223631381988525	0.385198980569839	0.435208261013031	0.506654679775238	0.447578430175781	0.281711220741272	0.2375707924366	0.170005157589912	8.21121409535408E-02	0.157981887459755	0.434213250875473	0.550772905349731	0.488462269306183	0.270146608352661	9.88983437418938E-02	0.282822966575623	0.267791360616684	 0.966900110244751 
1442	0.127182871103287	0.223435923457146	0.384459853172302	0.434508264064789	0.506224513053894	0.447018325328827	0.282317787408829	0.23809540271759	0.170534715056419	8.21657553315163E-02	0.157847717404366	0.43323341012001	0.55111563205719	0.487994819879532	0.269989013671875	9.90940630435944E-02	0.282860368490219	0.268946260213852	 0.966929137706757 
1443	0.127214685082436	0.223144873976707	0.383817106485367	0.43382802605629	0.505808591842651	0.446509450674057	0.282939910888672	0.238557606935501	0.170992940664291	8.22403877973557E-02	0.157710671424866	0.432455599308014	0.551494240760803	0.487526774406433	0.26981246471405	9.93220135569572E-02	0.282949239015579	0.269996523857117	 0.967059910297394 
1444	0.127126753330231	0.222895994782448	0.383203625679016	0.433199375867844	0.505361974239349	0.446112841367722	0.28356659412384	0.239173084497452	0.171597898006439	8.22628885507584E-02	0.157616421580315	0.431935846805573	0.551902890205383	0.487124413251877	0.269856542348862	9.96864289045334E-02	0.283060640096664	0.271036356687546	 0.967148661613464 
1445	0.126987114548683	0.2227573543787	0.382549285888672	0.432590126991272	0.504957497119904	0.445596575737	0.284131467342377	0.239895448088646	0.172197133302689	8.22228863835335E-02	0.157348141074181	0.431594908237457	0.552149772644043	0.486663639545441	0.269826024770737	9.99498218297958E-02	0.283063769340515	0.272128313779831	 0.967111527919769 
1446	0.126913115382195	0.222537934780121	0.381938010454178	0.432088434696198	0.504645168781281	0.445136249065399	0.284789949655533	0.240535497665405	0.172673314809799	8.22456106543541E-02	0.157088607549667	0.431503385305405	0.552462756633759	0.486280471086502	0.269632279872894	0.100166834890842	0.283096253871918	0.273212999105453	 0.967009603977203 
1447	0.126853376626968	0.222321331501007	0.381440401077271	0.431782364845276	0.504328846931458	0.444744557142258	0.285572052001953	0.241131454706192	0.173266977071762	8.23661014437675E-02	0.157062128186226	0.431710958480835	0.552924156188965	0.486012786626816	0.269615888595581	0.100419260561466	0.283136695623398	0.274301439523697	 0.96696013212204 
1448	0.126771450042725	0.222110107541084	0.380977183580399	0.43144303560257	0.504007399082184	0.444278448820114	0.286259919404984	0.241701453924179	0.173880949616432	8.24354961514473E-02	0.157067358493805	0.432135492563248	0.5532346367836	0.485759645700455	0.269666820764542	0.100602380931377	0.283121407032013	0.275385767221451	 0.966861367225647 
1449	0.126753985881805	0.221886143088341	0.380527168512344	0.431076914072037	0.503673255443573	0.443886399269104	0.286887049674988	0.242277756333351	0.174444034695625	8.25164690613747E-02	0.15700227022171	0.43271866440773	0.55341112613678	0.485478609800339	0.269673258066177	0.100799538195133	0.283196717500687	0.276485711336136	 0.966880142688751 
1450	0.126726374030113	0.221790850162506	0.380200445652008	0.430773466825485	0.503334105014801	0.443590670824051	0.287526309490204	0.242915570735931	0.175105661153793	8.26771110296249E-02	0.156894534826279	0.433407932519913	0.553753256797791	0.485213905572891	0.269798755645752	0.101145833730698	0.283318370580673	0.277597665786743	 0.967143654823303 
1451	0.126652836799622	0.221717864274979	0.379884868860245	0.4304458796978	0.50311154127121	0.443349123001099	0.288174897432327	0.243581190705299	0.175753891468048	8.27262997627258E-02	0.156740039587021	0.434208482503891	0.554140686988831	0.485028207302094	0.269960582256317	0.101512625813484	0.28338611125946	0.278689563274384	 0.967155754566193 
1452	0.12660713493824	0.221649497747421	0.379565358161926	0.430274993181229	0.502931118011475	0.443083047866821	0.288905471563339	0.24424535036087	0.176385283470154	8.27396064996719E-02	0.156572490930557	0.435038954019547	0.554428935050964	0.48484143614769	0.270048826932907	0.101723939180374	0.283453285694122	0.279817938804626	 0.966996610164642 
1453	0.126496821641922	0.22155424952507	0.37927833199501	0.430161535739899	0.502642035484314	0.442720055580139	0.289564728736877	0.244805812835693	0.177009433507919	8.28432068228722E-02	0.156466007232666	0.435829341411591	0.55472719669342	0.484603196382523	0.270055294036865	0.10181350260973	0.283489674329758	0.280866265296936	 0.966999113559723 
1454	0.126423984766006	0.221380650997162	0.378947883844376	0.429981082677841	0.502323389053345	0.44233301281929	0.290171533823013	0.245332002639771	0.177583917975426	8.28651785850525E-02	0.156428083777428	0.436707675457001	0.554959774017334	0.484381675720215	0.270089417695999	0.10193970054388	0.283505499362946	0.281888753175735	 0.967002332210541 
1455	0.126421198248863	0.221277549862862	0.378643035888672	0.429867058992386	0.502061903476715	0.441963106393814	0.290905356407166	0.245986446738243	0.17822927236557	8.28894525766373E-02	0.156352326273918	0.437687367200851	0.555166244506836	0.484196335077286	0.270205676555634	0.102209061384201	0.283581525087357	0.283091157674789	 0.967072367668152 
1456	0.126373410224915	0.221228212118149	0.378320515155792	0.429754614830017	0.501878619194031	0.44168159365654	0.291583687067032	0.246675997972488	0.178861528635025	8.30182880163193E-02	0.156249344348907	0.438524335622787	0.555459082126617	0.484000831842422	0.270301699638367	0.102526187896729	0.283641576766968	0.284264266490936	 0.96713799238205 
1457	0.126363217830658	0.221209302544594	0.378038913011551	0.429675132036209	0.501709580421448	0.441466331481934	0.292272746562958	0.247351944446564	0.179471716284752	8.30960869789124E-02	0.156152576208115	0.439274102449417	0.555782437324524	0.483877062797546	0.270390421152115	0.102824576199055	0.283648014068604	0.28537705540657	 0.967068791389465 
1458	0.126354053616524	0.221240267157555	0.377903819084167	0.429674535989761	0.501479089260101	0.441247254610062	0.293074637651443	0.248020216822624	0.180141165852547	8.31529200077057E-02	0.156036630272865	0.440032839775085	0.556091964244843	0.483843117952347	0.270463913679123	0.103094547986984	0.283760339021683	0.28653085231781	 0.96701455116272 
1459	0.126310721039772	0.221265137195587	0.377740055322647	0.429645091295242	0.501281023025513	0.441055059432983	0.29375746846199	0.248627468943596	0.18074657022953	8.33015665411949E-02	0.155997022986412	0.440599381923676	0.556318521499634	0.483744740486145	0.270510077476501	0.103253766894341	0.283904314041138	0.287657231092453	 0.966991662979126 
1460	0.126339927315712	0.221273630857468	0.377488076686859	0.429581135511398	0.501053929328918	0.440773725509644	0.294394731521606	0.249235570430756	0.181356877088547	0.083436593413353	0.15595418214798	0.441065222024918	0.556465983390808	0.483609676361084	0.270511835813522	0.103410162031651	0.283905565738678	0.288771092891693	 0.967022895812988 
1461	0.12638133764267	0.221287965774536	0.377261966466904	0.429527878761292	0.500706732273102	0.440466076135635	0.295099049806595	0.249935492873192	0.182007133960724	8.34237784147263E-02	0.155820921063423	0.441634744405746	0.55664187669754	0.483574956655502	0.270514041185379	0.103660814464092	0.283939927816391	0.289892464876175	 0.967040538787842 
1462	0.126348495483398	0.221365183591843	0.376977324485779	0.42947193980217	0.500474333763123	0.440286934375763	0.295815467834473	0.250657081604004	0.182579174637794	8.34409669041634E-02	0.155737072229385	0.442144900560379	0.556782603263855	0.483517795801163	0.270575284957886	0.103870309889317	0.28401854634285	0.291070610284805	 0.966939687728882 
1463	0.12629297375679	0.221450135111809	0.376659125089645	0.429427355527878	0.500312209129334	0.440051913261414	0.296553045511246	0.251323908567429	0.183192491531372	8.35479274392128E-02	0.155626192688942	0.442450076341629	0.556812345981598	0.483426749706268	0.2706298828125	0.104011863470078	0.28397861123085	0.292232692241669	 0.966863691806793 
1464	0.126260310411453	0.221538096666336	0.376491993665695	0.429455071687698	0.500081598758698	0.439806550741196	0.297276735305786	0.251981496810913	0.183851599693298	0.083643950521946	0.155544966459274	0.442755967378616	0.556941151618958	0.483445942401886	0.270668089389801	0.104182079434395	0.284026801586151	0.29335942864418	 0.96686840057373 
1465	0.126161649823189	0.221677646040916	0.376567274332047	0.429588854312897	0.499766379594803	0.43959504365921	0.297998666763306	0.25257071852684	0.184539690613747	8.37716534733772E-02	0.155514895915985	0.443040668964386	0.55713564157486	0.483581572771072	0.270725429058075	0.104318499565125	0.284264206886292	0.294490069150925	 0.967014133930206 
1466	0.126194536685944	0.221829235553741	0.376425415277481	0.429656356573105	0.499592840671539	0.439380466938019	0.298744708299637	0.25323560833931	0.185198783874512	8.39070230722427E-02	0.155461817979813	0.443319290876389	0.557305514812469	0.483651638031006	0.270743399858475	0.104519918560982	0.284372717142105	0.295633912086487	 0.967035949230194 
1467	0.126344457268715	0.221947625279427	0.376203805208206	0.429716974496841	0.499469548463821	0.439098685979843	0.299474388360977	0.253942400217056	0.185901135206223	0.084038570523262	0.155425742268562	0.44350865483284	0.557489812374115	0.48373681306839	0.270690649747849	0.10477264970541	0.284372210502625	0.296699076890945	 0.966928541660309 
1468	0.126410081982613	0.22213214635849	0.37607941031456	0.429817020893097	0.499315291643143	0.438890337944031	0.300217032432556	0.254630714654922	0.186601519584656	8.41363370418549E-02	0.155322536826134	0.443738788366318	0.557664632797241	0.483872354030609	0.270721435546875	0.105006717145443	0.284445554018021	0.297854512929916	 0.966977894306183 
1469	0.126487851142883	0.222368001937866	0.375856727361679	0.429883182048798	0.499225080013275	0.438697725534439	0.301020294427872	0.25537982583046	0.187261655926704	8.42004790902138E-02	0.155076518654823	0.44401153922081	0.557799816131592	0.483981013298035	0.270797312259674	0.105271071195602	0.284513682126999	0.299121797084808	 0.967104732990265 
1470	0.126508176326752	0.222556561231613	0.375698566436768	0.429971575737	0.499060779809952	0.438508242368698	0.301759451627731	0.256053775548935	0.187934517860413	8.42939391732216E-02	0.155015617609024	0.444154620170593	0.557922959327698	0.484084606170654	0.270824283361435	0.105493105947971	0.284536153078079	0.30031156539917	 0.967124044895172 
1471	0.126489907503128	0.222718417644501	0.375691771507263	0.430058360099792	0.498779028654099	0.438331961631775	0.302430838346481	0.256555676460266	0.188635155558586	8.44440013170242E-02	0.155075922608376	0.444172441959381	0.558053731918335	0.484219372272491	0.270839273929596	0.105685144662857	0.284588158130646	0.30145338177681	 0.967186033725739 
1472	0.126513615250587	0.222983866930008	0.375647097826004	0.43023294210434	0.49860692024231	0.438219517469406	0.303179085254669	0.25724858045578	0.189337909221649	8.45810025930405E-02	0.155028119683266	0.44427365064621	0.558206081390381	0.484386026859283	0.270884156227112	0.105887390673161	0.284668356180191	0.302622407674789	 0.967273890972137 
1473	0.126525238156319	0.223262161016464	0.37556853890419	0.430456191301346	0.498463332653046	0.43816938996315	0.303948104381561	0.258051574230194	0.190013349056244	0.08470668643713	0.155028909444809	0.444377243518829	0.558390974998474	0.484547227621078	0.270924180746078	0.106075473129749	0.284725338220596	0.303766369819641	 0.967332482337952 
1474	0.126513451337814	0.223625212907791	0.375451743602753	0.430683821439743	0.498342603445053	0.43804469704628	0.304654449224472	0.258781373500824	0.190717920660973	8.48076045513153E-02	0.155002593994141	0.444485366344452	0.558412492275238	0.48473459482193	0.270929098129272	0.106278508901596	0.284726917743683	0.304944962263107	 0.967146992683411 
1475	0.126646339893341	0.224023386836052	0.375434190034866	0.430907964706421	0.49823334813118	0.437964618206024	0.305429548025131	0.259457737207413	0.191514104604721	8.49453955888748E-02	0.154913485050201	0.444506406784058	0.558468818664551	0.484981507062912	0.270917415618896	0.106473378837109	0.284890651702881	0.306129395961761	 0.967088997364044 
1476	0.126676917076111	0.224329367280006	0.375402837991714	0.431123375892639	0.498075127601624	0.437782347202301	0.306197047233582	0.260255396366119	0.192287251353264	8.49773436784744E-02	0.154764413833618	0.44448259472847	0.558564245700836	0.485171645879745	0.270931661128998	0.106661267578602	0.284966200590134	0.307305961847305	 0.967107772827148 
1477	0.12670873105526	0.224653601646423	0.375371247529984	0.431362360715866	0.497835636138916	0.437574476003647	0.306930363178253	0.260964870452881	0.19303235411644	8.51076617836952E-02	0.154744014143944	0.444485813379288	0.558663904666901	0.485381573438644	0.270901262760162	0.106864243745804	0.285030364990234	0.308532118797302	 0.967046678066254 
1478	0.126930847764015	0.225023299455643	0.375373542308807	0.431556403636932	0.497639268636703	0.437634885311127	0.30770418047905	0.261516988277435	0.193738892674446	8.53385850787163E-02	0.154750242829323	0.444379240274429	0.558752536773682	0.485582649707794	0.270829409360886	0.107026197016239	0.285186499357224	0.30962735414505	 0.966909348964691 
1479	0.12706346809864	0.225471004843712	0.375361979007721	0.431798845529556	0.497513383626938	0.437722951173782	0.308473318815231	0.26218780875206	0.194384783506393	8.55149999260902E-02	0.154546692967415	0.444201946258545	0.55881142616272	0.48580214381218	0.270840138196945	0.107195258140564	0.285243153572083	0.310764312744141	 0.966922998428345 
1480	0.127066984772682	0.225967809557915	0.375331282615662	0.432157516479492	0.497332036495209	0.437680125236511	0.30919286608696	0.262951910495758	0.195067673921585	8.57046768069267E-02	0.154412925243378	0.444142997264862	0.558847427368164	0.486114978790283	0.270824521780014	0.107391938567162	0.285268187522888	0.312063068151474	 0.966989159584045 
1481	0.127127751708031	0.226323664188385	0.375328928232193	0.432460248470306	0.497202485799789	0.437644571065903	0.309942364692688	0.263623297214508	0.1957618445158	8.58543068170547E-02	0.154406979680061	0.443972408771515	0.558860957622528	0.486377358436584	0.27074208855629	0.10753720998764	0.285289883613586	0.313217401504517	 0.967025399208069 
1482	0.127250105142593	0.22668619453907	0.375351220369339	0.432721883058548	0.497118234634399	0.437491029500961	0.310732156038284	0.264363646507263	0.196470752358437	8.59895870089531E-02	0.154297769069672	0.443550169467926	0.558855772018433	0.486701369285584	0.270688325166702	0.107691891491413	0.285261303186417	0.314369440078735	 0.967051804065704 
